Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device,Market
2023-01-17,5132148,0.47,2412109,0.535,1290478.315,1.348,1739564.769,Mobile,SG
2023-01-18,345343,0.338,116725,0.848,98982.8,1.112,110068.874,Mobile,MX
2023-01-19,9331019,0.921,8593868,0.165,1417988.22,0.876,1242157.681,Mobile,IN
2023-01-19,291894,0.961,280510,1.682,471817.82,0.814,384059.705,Mobile,IT
2023-01-20,7760369,0.254,1971133,1.315,2592039.895,1.054,2732010.049,Desktop,PT
2023-01-21,4629776,0.984,4555699,0.955,4350692.545,1.369,5956098.094,Desktop,SE
2023-01-22,2699680,0.892,2408114,1.44,3467684.16,1.368,4743791.931,Mobile,GR
2023-01-22,6854499,0.734,5031202,2.266,11400703.732,0.934,10648257.286,Desktop,CN
2023-01-23,7088834,0.782,5543468,1.334,7394986.312,0.921,6810782.393,Desktop,PH
2023-01-24,2522665,0.206,519668,1.924,999841.232,1.151,1150817.258,Mobile,JP
2023-01-25,6800833,0.065,442054,1.973,872172.542,1.387,1209703.316,Desktop,CN
2023-01-25,9119752,0.692,6310868,1.602,10110010.536,1.039,10504300.947,Desktop,GR
2023-01-26,7355184,0.127,934108,0.963,899546.004,1.191,1071359.291,Mobile,SG
2023-01-27,6883782,0.747,5142185,1.384,7116784.04,1.238,8810578.642,Desktop,AE
2023-01-28,3819137,0.688,2627566,0.649,1705290.334,0.783,1335242.332,Desktop,SA
2023-01-28,7156132,0.994,7113195,0.401,2852391.195,1.278,3645355.947,Desktop,MX
2023-01-29,2447602,0.413,1010859,1.031,1042195.629,1.266,1319419.666,Mobile,US
2023-01-30,6091421,0.399,2430476,2.107,5121012.932,1.038,5315611.423,Mobile,BE
2023-01-30,234486,0.896,210099,0.726,152531.874,1.117,170378.103,Desktop,NO
2023-01-31,363836,0.747,271785,0.128,34788.48,1.035,36006.077,Desktop,UK
2023-02-01,157897,0.671,105948,0.118,12501.864,0.977,12214.321,Desktop,NL
2023-02-02,1472269,0.475,699327,1.206,843388.362,0.936,789411.507,Desktop,PH
2023-02-02,1334378,0.231,308241,0.412,126995.292,1.292,164077.917,Desktop,NO
2023-02-03,811132,0.792,642416,1.966,1262989.856,1.477,1865436.017,Mobile,GR
2023-02-04,5086498,0.031,157681,1.483,233840.923,1.359,317789.814,Mobile,UK
2023-02-05,8605941,0.508,4371818,1.835,8022286.03,1.197,9602676.378,Desktop,JP
2023-02-05,3339094,0.703,2347383,0.28,657267.24,1.021,671069.852,Desktop,AU
2023-02-06,8926090,0.966,8622602,0.721,6216896.042,1.134,7049960.112,Desktop,BE
2023-02-07,730546,0.763,557406,0.2,111481.2,0.921,102674.185,Desktop,KR
2023-02-07,8318826,0.977,8127493,1.624,13199048.632,1.281,16907981.298,Mobile,CA
2023-02-08,199317,0.831,165632,0.167,27660.544,1.21,33469.258,Mobile,PT
2023-02-09,6326104,0.028,177130,0.408,72269.04,1.393,100670.773,Mobile,SA
2023-02-10,1833374,0.963,1765539,2.127,3755301.453,1.504,5647973.385,Desktop,GR
2023-02-10,85621,0.716,61304,2.123,130148.392,0.874,113749.695,Mobile,JP
2023-02-11,9696476,0.146,1415685,0.334,472838.79,0.955,451561.044,Mobile,NO
2023-02-12,4452400,0.727,3236894,0.613,1984216.022,1.302,2583449.261,Mobile,TR
2023-02-13,7330419,0.272,1993873,0.265,528376.345,1.07,565362.689,Mobile,RU
2023-02-13,8055258,0.641,5163420,1.314,6784733.88,1.165,7904214.97,Mobile,ZA
2023-02-14,3994202,0.935,3734578,0.976,3644948.128,1.295,4720207.826,Desktop,BR
2023-02-15,6043468,0.951,5747338,0.695,3994399.91,1.273,5084871.085,Desktop,AT
2023-02-16,4769422,0.836,3987236,2.24,8931408.64,1.542,13772232.123,Desktop,SA
2023-02-16,3895617,0.047,183093,1.946,356298.978,1.007,358793.071,Desktop,PT
2023-02-17,6601446,0.445,2937643,0.203,596341.529,0.822,490192.737,Desktop,IT
2023-02-18,7314089,0.839,6136520,1.487,9125005.24,1.03,9398755.397,Desktop,PT
2023-02-18,505353,0.106,53567,2.039,109223.113,1.013,110643.013,Mobile,EG
2023-02-19,905664,0.99,896607,0.711,637487.577,1.483,945394.077,Desktop,TH
2023-02-20,2106032,0.44,926654,1.48,1371447.92,1.371,1880255.098,Desktop,AR
2023-02-21,9743801,0.469,4569842,2.08,9505271.36,1.529,14533559.909,Mobile,DK
2023-02-21,1476808,0.881,1301067,1.5,1951600.5,1.323,2581967.461,Mobile,US
2023-02-22,2111055,0.722,1524181,0.923,1406819.063,1.212,1705064.704,Mobile,FI
2023-02-23,8615643,0.389,3351485,0.156,522831.66,0.751,392646.577,Desktop,AU
2023-02-24,1675981,0.839,1406148,1.084,1524264.432,1.262,1923621.713,Mobile,IN
2023-02-24,274054,0.155,42478,2.068,87844.504,1.006,88371.571,Desktop,AR
2023-02-25,6328806,0.544,3442870,2.066,7112969.42,1.407,10007947.974,Mobile,BR
2023-02-26,7110321,0.281,1998000,1.579,3154842.0,1.358,4284275.436,Mobile,IL
2023-02-26,6791222,0.489,3320907,1.916,6362857.812,1.435,9130700.96,Mobile,BR
2023-02-27,7982844,0.529,4222924,1.067,4505859.908,0.853,3843498.502,Mobile,IT
2023-02-28,3986357,0.306,1219825,2.103,2565291.975,0.869,2229238.726,Desktop,MX
2023-03-01,2310500,0.973,2248116,0.82,1843455.12,1.017,1874793.857,Desktop,CA
2023-03-01,4454828,0.191,850872,1.181,1004879.832,0.762,765718.432,Desktop,BE
2023-03-02,6808496,0.291,1981272,0.311,616175.592,0.86,529911.009,Mobile,NL
2023-03-03,2154815,0.752,1620420,1.475,2390119.5,1.167,2789269.457,Desktop,BR
2023-03-04,2007715,0.738,1481693,1.654,2450720.222,1.042,2553650.471,Mobile,ID
2023-03-04,8629354,0.991,8551689,2.139,18292062.771,1.096,20048100.797,Mobile,NZ
2023-03-05,7392801,0.761,5625921,1.71,9620324.91,1.28,12314015.885,Desktop,GR
2023-03-06,3664297,0.75,2748222,1.888,5188643.136,1.125,5837223.528,Mobile,US
2023-03-07,2143532,0.806,1727686,1.605,2772936.03,1.097,3041910.825,Mobile,PH
2023-03-07,6768805,0.993,6721423,0.482,3239725.886,1.409,4564773.773,Mobile,SE
2023-03-08,3814434,0.871,3322372,1.752,5820795.744,1.475,8585673.722,Desktop,MY
2023-03-09,9438896,0.724,6833760,0.233,1592266.08,1.362,2168666.401,Desktop,RU
2023-03-09,28465,0.098,2789,0.471,1313.619,1.152,1513.289,Mobile,VN
2023-03-10,4246319,0.622,2641210,0.636,1679809.56,0.768,1290093.742,Desktop,NZ
2023-03-11,8503676,0.911,7746848,1.015,7863050.72,1.088,8554999.183,Desktop,AU
2023-03-12,7671684,0.196,1503650,2.238,3365168.7,0.799,2688769.791,Desktop,ZA
2023-03-12,5500673,0.575,3162886,0.178,562993.708,0.879,494871.469,Desktop,CA
2023-03-13,3997498,0.573,2290566,0.406,929969.796,1.032,959728.829,Desktop,AU
2023-03-14,410039,0.004,1640,1.627,2668.28,0.966,2577.558,Mobile,IN
2023-03-15,3969038,0.612,2429051,1.972,4790088.572,0.854,4090735.64,Mobile,CH
2023-03-15,6849417,0.05,342470,1.976,676720.72,1.295,876353.332,Desktop,ID
2023-03-16,695139,0.4,278055,1.322,367588.71,1.345,494406.815,Mobile,IL
2023-03-17,6932353,0.678,4700135,2.131,10015987.685,1.189,11909009.357,Mobile,PL
2023-03-17,7813330,0.819,6399117,2.183,13969272.411,1.355,18928364.117,Desktop,FR
2023-03-18,4488761,0.201,902240,0.265,239093.6,1.251,299106.094,Mobile,MY
2023-03-19,162201,0.499,80938,0.405,32779.89,1.249,40942.083,Desktop,CN
2023-03-20,2798783,0.282,789256,1.247,984202.232,1.014,997981.063,Mobile,UK
2023-03-20,5646801,0.639,3608305,1.998,7209393.39,0.971,7000320.982,Desktop,BE
2023-03-21,317708,0.642,203968,1.792,365510.656,1.135,414854.595,Desktop,JP
2023-03-22,2776351,0.066,183239,2.111,386817.529,1.27,491258.262,Mobile,AR
2023-03-23,9550064,0.212,2024613,0.993,2010440.709,0.939,1887803.826,Desktop,ES
2023-03-23,8667176,0.705,6110359,0.123,751574.157,0.974,732033.229,Desktop,SA
2023-03-24,2265861,0.759,1719788,1.474,2534967.512,1.418,3594583.932,Mobile,AT
2023-03-25,7756897,0.128,992882,0.75,744661.5,1.104,822106.296,Desktop,UK
2023-03-26,3964635,0.05,198231,0.127,25175.337,1.322,33281.796,Mobile,TR
2023-03-26,5501189,0.736,4048875,0.469,1898922.375,1.243,2360360.512,Mobile,PT
2023-03-27,7312298,0.804,5879087,0.892,5244145.604,1.115,5847222.348,Desktop,NO
2023-03-28,4512947,0.824,3718668,1.813,6741945.084,1.544,10409563.21,Mobile,ES
2023-03-28,4036506,0.079,318883,0.251,80039.633,1.233,98688.867,Mobile,EG
2023-03-29,5466691,0.159,869203,1.18,1025659.54,0.901,924119.246,Desktop,AE
2023-03-30,2635258,0.006,15811,1.478,23368.658,1.227,28673.343,Mobile,DK
2023-03-31,5766487,0.512,2952441,1.49,4399137.09,0.834,3668880.333,Desktop,CA
2023-03-31,4689486,0.819,3840689,2.225,8545533.025,0.964,8237893.836,Desktop,TH
2023-04-01,6210638,0.473,2937631,1.008,2961132.048,1.493,4420970.148,Desktop,ZA
2023-04-02,4901756,0.628,3078302,1.199,3690884.098,1.264,4665277.5,Desktop,CA
2023-04-03,7434411,0.746,5546070,0.963,5340865.41,1.307,6980511.091,Desktop,SE
2023-04-03,6896604,0.249,1717254,1.694,2909028.276,1.278,3717738.137,Mobile,BR
2023-04-04,7963684,0.334,2659870,0.924,2457719.88,1.302,3199951.284,Mobile,IN
2023-04-05,9105781,0.362,3296292,0.567,1868997.564,1.535,2868911.261,Mobile,RU
2023-04-05,9661290,0.332,3207548,0.304,975094.592,1.284,1252021.456,Mobile,TH
2023-04-06,7486554,0.996,7456607,0.236,1759759.252,1.445,2542852.119,Desktop,JP
2023-04-07,4177087,0.201,839594,1.955,1641406.27,1.361,2233953.933,Mobile,PH
2023-04-08,5295544,0.192,1016744,0.953,968957.032,1.484,1437932.235,Mobile,DK
2023-04-08,9165827,0.824,7552641,0.723,5460559.443,1.198,6541750.213,Desktop,PL
2023-04-09,201321,0.52,104686,1.756,183828.616,1.482,272434.009,Mobile,NZ
2023-04-10,2306554,0.118,272173,0.486,132276.078,0.892,117990.262,Mobile,IN
2023-04-11,5743414,0.299,1717280,2.125,3649220.0,1.142,4167409.24,Desktop,SE
2023-04-11,6175429,0.49,3025960,2.198,6651060.08,0.761,5061456.721,Mobile,RU
2023-04-12,114377,0.937,107171,1.353,145002.363,1.144,165882.703,Mobile,MY
2023-04-13,7476794,0.765,5719747,0.577,3300294.019,1.032,3405903.428,Desktop,DK
2023-04-14,2841036,0.7,1988725,1.231,2448120.475,0.814,1992770.067,Mobile,AE
2023-04-14,8166896,0.082,669685,1.37,917468.45,0.773,709203.112,Mobile,FI
2023-04-15,6263856,0.277,1735088,2.292,3976821.696,1.081,4298944.253,Desktop,AT
2023-04-16,7073568,0.604,4272435,0.481,2055041.235,1.441,2961314.42,Mobile,AE
2023-04-16,2861519,0.816,2334999,2.002,4674667.998,0.911,4258622.546,Mobile,TR
2023-04-17,6469330,0.72,4657917,2.172,10116995.724,1.287,13020573.497,Mobile,CA
2023-04-18,1559257,0.751,1171002,1.05,1229552.1,0.818,1005773.618,Desktop,KR
2023-04-19,3504026,0.819,2869797,2.174,6238938.678,0.78,4866372.169,Mobile,AU
2023-04-19,5377804,0.048,258134,1.668,430567.512,0.935,402580.624,Desktop,CN
2023-04-20,2803914,0.521,1460839,0.163,238116.757,1.413,336458.978,Desktop,SA
2023-04-21,6796966,0.793,5389994,0.299,1611608.206,1.192,1921036.982,Mobile,EG
2023-04-22,8912962,0.255,2272805,2.282,5186541.01,1.267,6571347.46,Desktop,NL
2023-04-22,9289759,0.737,6846552,2.088,14295600.576,1.169,16711557.073,Desktop,BE
2023-04-23,7806438,0.44,3434832,0.11,377831.52,1.083,409191.536,Desktop,AE
2023-04-24,6097171,0.293,1786471,1.482,2647550.022,1.014,2684615.722,Mobile,TH
2023-04-24,8600825,0.857,7370907,0.607,4474140.549,1.126,5037882.258,Desktop,FR
2023-04-25,6064798,0.289,1752726,0.294,515301.444,1.175,605479.197,Mobile,AR
2023-04-26,6234549,0.257,1602279,1.566,2509168.914,0.761,1909477.544,Mobile,TH
2023-04-27,6061014,0.053,321233,1.911,613876.263,1.281,786375.493,Desktop,IN
2023-04-27,1421350,0.706,1003473,0.837,839906.901,1.121,941535.636,Mobile,IT
2023-04-28,8149182,0.905,7375009,2.003,14772143.027,0.839,12393828.0,Desktop,VN
2023-04-29,2556329,0.118,301646,0.356,107385.976,1.003,107708.134,Mobile,SG
2023-04-30,8152077,0.393,3203766,1.329,4257805.014,0.953,4057688.178,Mobile,JP
2023-04-30,4084569,0.119,486063,0.994,483146.622,0.784,378786.952,Desktop,DK
2023-05-01,1478209,0.947,1399863,0.688,963105.744,1.442,1388798.483,Desktop,ID
2023-05-02,2206082,0.622,1372183,2.084,2859629.372,0.962,2750963.456,Desktop,PT
2023-05-03,5765958,0.783,4514745,0.834,3765297.33,1.141,4296204.254,Desktop,PH
2023-05-03,817460,0.746,609825,0.121,73788.825,1.13,83381.372,Mobile,PT
2023-05-04,1744854,0.124,216361,1.639,354615.679,1.416,502135.801,Desktop,DE
2023-05-05,8307374,0.188,1561786,0.643,1004228.398,1.349,1354704.109,Mobile,AE
2023-05-05,5621270,0.606,3406489,1.977,6734628.753,1.42,9563172.829,Mobile,ID
2023-05-06,2596549,0.9,2336894,1.31,3061331.14,1.408,4310354.245,Mobile,SG
2023-05-07,517199,0.237,122576,0.914,112034.464,1.212,135785.77,Mobile,GR
2023-05-08,1429146,0.391,558796,1.465,818636.14,1.12,916872.477,Desktop,AU
2023-05-08,5631675,0.665,3745063,1.15,4306822.45,1.368,5891733.112,Mobile,CH
2023-05-09,4890187,0.974,4763042,0.949,4520126.858,0.928,4194677.724,Mobile,VN
2023-05-10,3538800,0.189,668833,0.964,644755.012,1.173,756297.629,Mobile,PH
2023-05-11,3031380,0.763,2312942,1.38,3191859.96,1.17,3734476.153,Desktop,VN
2023-05-11,9615943,0.689,6625384,0.802,5313557.968,0.783,4160515.889,Mobile,GR
2023-05-12,8529398,0.323,2754995,0.726,2000126.37,1.353,2706170.979,Desktop,CA
2023-05-13,866845,0.416,360607,0.535,192924.745,1.382,266621.998,Mobile,MY
2023-05-13,5291352,0.243,1285798,0.996,1280654.808,1.346,1723761.372,Desktop,FI
2023-05-14,5260040,0.214,1125648,0.905,1018711.44,1.489,1516861.334,Desktop,BE
2023-05-15,9612864,0.217,2085991,1.935,4036392.585,0.832,3358278.631,Mobile,AT
2023-05-16,999070,0.34,339683,0.982,333568.706,1.404,468330.463,Mobile,SA
2023-05-16,8493841,0.611,5189736,1.194,6196544.784,1.045,6475389.299,Mobile,UK
2023-05-17,6667706,0.485,3233837,0.119,384826.603,1.052,404837.586,Mobile,SE
2023-05-18,5331677,0.615,3278981,0.311,1019763.091,0.78,795415.211,Desktop,RU
2023-05-19,5640603,0.273,1539884,0.872,1342778.848,1.146,1538824.56,Mobile,AU
2023-05-19,66136,0.232,15343,1.032,15833.976,1.429,22626.752,Desktop,KR
2023-05-20,5700372,0.844,4811113,1.294,6225580.222,1.163,7240349.798,Desktop,KR
2023-05-21,45236,0.172,7780,0.78,6068.4,1.336,8107.382,Desktop,IT
2023-05-22,9351175,1.0,9351175,1.673,15644515.775,1.359,21260896.938,Desktop,AT
2023-05-22,363410,0.829,301266,0.976,294035.616,0.989,290801.224,Mobile,IT
2023-05-23,2175413,0.396,861463,1.13,973453.19,1.522,1481595.755,Desktop,US
2023-05-24,3226365,0.418,1348620,1.485,2002700.7,1.394,2791764.776,Desktop,CH
2023-05-24,7665832,0.799,6124999,1.947,11925373.053,0.775,9242164.116,Mobile,SE
2023-05-25,8703039,0.807,7023352,0.952,6686231.104,1.346,8999667.066,Desktop,AT
2023-05-26,966468,0.206,199092,2.089,415903.188,1.089,452918.572,Desktop,CA
2023-05-27,9449336,0.709,6699579,1.402,9392809.758,1.231,11562548.812,Desktop,PL
2023-05-27,3095860,0.999,3092764,2.104,6507175.456,1.246,8107940.618,Desktop,TR
2023-05-28,5258552,0.162,851885,1.755,1495058.175,1.106,1653534.342,Mobile,CA
2023-05-29,2223072,0.4,889228,0.431,383257.268,1.176,450710.547,Mobile,SA
2023-05-30,8359880,0.625,5224925,0.413,2157894.025,0.989,2134157.191,Desktop,PL
2023-05-30,7842199,0.1,784219,0.836,655607.084,1.474,966364.842,Mobile,IT
2023-05-31,6686734,0.19,1270479,0.89,1130726.31,1.033,1168040.278,Mobile,SA
2023-06-01,8588691,0.673,5780189,1.406,8126945.734,0.954,7753106.23,Desktop,BE
2023-06-01,2775586,0.984,2731176,0.601,1641436.776,1.446,2373517.578,Mobile,GR
2023-06-02,8967315,0.558,5003761,2.251,11263466.011,1.187,13369734.155,Mobile,IL
2023-06-03,9064604,0.622,5638183,0.87,4905219.21,0.752,3688724.846,Desktop,BE
2023-06-04,5886525,0.945,5562766,0.295,1641015.97,0.864,1417837.798,Desktop,MY
2023-06-04,547424,0.556,304367,0.879,267538.593,1.049,280647.984,Desktop,SG
2023-06-05,672719,0.958,644464,2.225,1433932.4,1.352,1938676.605,Mobile,FR
2023-06-06,1282625,0.887,1137688,1.744,1984127.872,0.758,1503968.927,Desktop,NL
2023-06-07,9825165,0.03,294754,0.382,112596.028,1.446,162813.856,Desktop,BE
2023-06-07,7856891,0.701,5507680,0.375,2065380.0,0.769,1588277.22,Desktop,ZA
2023-06-08,325499,0.549,178698,1.774,317010.252,1.042,330324.683,Desktop,CA
2023-06-09,6774836,0.355,2405066,0.795,1912027.47,1.192,2279136.744,Mobile,TH
2023-06-10,1144471,0.717,820585,1.96,1608346.6,1.18,1897848.988,Desktop,PH
2023-06-10,2276469,0.667,1518404,1.425,2163725.7,1.49,3223951.293,Desktop,BE
2023-06-11,204972,0.367,75224,2.316,174218.784,1.467,255578.956,Mobile,RU
2023-06-12,6060303,0.91,5514875,1.96,10809155.0,1.461,15792175.455,Desktop,CH
2023-06-12,2649790,0.717,1899899,0.974,1850501.626,1.222,2261312.987,Mobile,PT
2023-06-13,5573660,0.827,4609416,0.668,3079089.888,1.092,3362366.158,Desktop,NL
2023-06-14,4548426,0.523,2378826,0.623,1482008.598,1.109,1643547.535,Desktop,IT
2023-06-15,2682932,0.715,1918296,2.339,4486894.344,1.476,6622656.052,Mobile,PH
2023-06-15,193571,0.679,131434,0.572,75180.248,1.416,106455.231,Mobile,BR
2023-06-16,7314040,0.703,5141770,1.305,6710009.85,0.992,6656329.771,Desktop,JP
2023-06-17,8678203,0.228,1978630,0.296,585674.48,1.401,820529.946,Desktop,MX
2023-06-18,509048,0.49,249433,2.028,505850.124,1.054,533166.031,Mobile,DE
2023-06-18,1964682,0.169,332031,0.801,265956.831,0.873,232180.313,Mobile,DE
2023-06-19,7924265,0.549,4350421,1.028,4472232.788,1.351,6041986.497,Desktop,ES
2023-06-20,1934261,0.573,1108331,1.613,1787737.903,1.247,2229309.165,Desktop,VN
2023-06-20,1128620,0.596,672657,0.301,202469.757,1.364,276168.749,Desktop,NO
2023-06-21,7233992,0.201,1454032,1.9,2762660.8,1.084,2994724.307,Mobile,BE
2023-06-22,3016703,0.562,1695387,1.072,1817454.864,1.187,2157318.924,Desktop,AR
2023-06-23,1721118,0.193,332175,0.127,42186.225,1.098,46320.475,Desktop,MX
2023-06-23,6801301,0.229,1557497,0.597,929825.709,1.373,1276650.698,Mobile,NO
2023-06-24,1842364,0.598,1101733,1.71,1883963.43,1.514,2852320.633,Mobile,NL
2023-06-25,1778864,0.62,1102895,1.931,2129690.245,1.139,2425717.189,Desktop,IN
2023-06-26,8904866,0.819,7293085,0.458,3340232.93,0.89,2972807.308,Desktop,CH
2023-06-26,7631902,0.71,5418650,0.713,3863497.45,1.465,5660023.764,Desktop,MY
2023-06-27,7673864,0.533,4090169,1.45,5930745.05,1.274,7555769.194,Desktop,IN
2023-06-28,5470259,0.927,5070930,1.105,5603377.65,1.407,7883952.354,Mobile,RU
2023-06-29,1179564,0.767,904725,0.655,592594.875,0.922,546372.475,Desktop,IN
2023-06-29,685836,0.046,31548,1.186,37415.928,1.549,57957.272,Desktop,ZA
2023-06-30,305871,0.844,258155,1.501,387490.655,0.786,304567.655,Desktop,JP
2023-07-01,4034988,0.753,3038345,0.429,1303450.005,1.475,1922588.757,Mobile,AE
2023-07-01,1053378,0.003,3160,0.878,2774.48,1.308,3629.02,Desktop,BE
2023-07-02,5797888,0.765,4435384,1.631,7234111.304,0.922,6669850.622,Mobile,CA
2023-07-03,9245348,0.813,7516467,2.114,15889811.238,1.538,24438529.684,Desktop,IT
2023-07-04,226016,0.644,145554,0.485,70593.69,0.85,60004.636,Mobile,NZ
2023-07-04,5144015,0.156,802466,2.011,1613759.126,0.805,1299076.096,Mobile,NL
2023-07-05,794851,0.696,553216,0.393,217413.888,0.954,207412.849,Mobile,PH
2023-07-06,750508,0.002,1501,1.582,2374.582,0.876,2080.134,Mobile,CH
2023-07-07,3523565,0.596,2100044,0.838,1759836.872,1.38,2428574.883,Desktop,SA
2023-07-07,7038507,0.349,2456438,0.12,294772.56,0.861,253799.174,Mobile,DE
2023-07-08,1504665,0.454,683117,0.235,160532.495,1.416,227314.013,Mobile,CA
2023-07-09,2415666,0.784,1893882,0.921,1744265.322,1.501,2618142.248,Mobile,MY
2023-07-09,4815675,0.856,4122217,1.126,4641616.342,0.794,3685443.376,Mobile,SE
2023-07-10,2127284,0.736,1565681,2.221,3477377.501,1.236,4298038.591,Desktop,ID
2023-07-11,7964930,0.799,6363979,1.678,10678756.762,0.826,8820653.085,Desktop,AU
2023-07-12,9324497,0.913,8513265,1.058,9007034.37,1.336,12033397.918,Mobile,TR
2023-07-12,2905548,0.228,662464,2.093,1386537.152,0.784,1087045.127,Mobile,KR
2023-07-13,7621189,0.121,922163,0.275,253594.825,0.935,237111.161,Mobile,NO
2023-07-14,7023500,0.407,2858564,0.103,294432.092,1.03,303265.055,Desktop,NL
2023-07-15,1982840,0.685,1358245,1.213,1647551.185,1.274,2098980.21,Desktop,IN
2023-07-15,1744230,0.312,544199,1.271,691676.929,0.886,612825.759,Desktop,DE
2023-07-16,1284104,0.062,79614,1.212,96492.168,1.029,99290.441,Mobile,SE
2023-07-17,9128445,0.298,2720276,2.327,6330082.252,1.407,8906425.729,Desktop,US
2023-07-18,7556979,0.005,37784,1.576,59547.584,1.077,64132.748,Mobile,BR
2023-07-18,3784921,0.665,2516972,1.236,3110977.392,1.029,3201195.736,Mobile,US
2023-07-19,979313,0.667,653201,0.184,120188.984,1.487,178721.019,Mobile,BR
2023-07-20,7372849,0.487,3590577,0.661,2373371.397,1.513,3590910.924,Mobile,NL
2023-07-20,9582323,0.309,2960937,1.003,2969819.811,0.786,2334278.371,Mobile,BR
2023-07-21,1024704,0.114,116816,2.051,239589.616,1.16,277923.955,Desktop,BR
2023-07-22,496476,0.169,83904,1.054,88434.816,1.062,93917.775,Desktop,KR
2023-07-23,3638615,0.968,3522179,2.148,7565640.492,1.316,9956382.887,Mobile,GR
2023-07-23,6100006,0.664,4050403,0.951,3851933.253,1.057,4071493.448,Desktop,DE
2023-07-24,736771,0.689,507635,1.708,867040.58,0.863,748256.021,Desktop,SG
2023-07-25,1493627,0.702,1048526,1.099,1152330.074,1.13,1302132.984,Desktop,GR
2023-07-26,3346276,0.029,97042,2.245,217859.29,1.48,322431.749,Mobile,IT
2023-07-26,5796746,0.123,712999,1.728,1232062.272,1.06,1305986.008,Desktop,BR
2023-07-27,2053264,0.484,993779,0.805,799992.095,0.846,676793.312,Desktop,IT
2023-07-28,3184894,0.502,1598816,1.175,1878608.8,1.361,2556786.577,Mobile,SG
2023-07-28,6921324,0.146,1010513,0.19,191997.47,0.784,150526.016,Mobile,SA
2023-07-29,8287580,0.561,4649332,0.512,2380457.984,1.54,3665905.295,Desktop,SG
2023-07-30,7059584,0.337,2379079,0.764,1817616.356,0.835,1517709.657,Mobile,ES
2023-07-31,5673107,0.442,2507513,0.227,569205.451,1.545,879422.422,Mobile,NZ
2023-07-31,1989317,0.942,1873936,1.595,2988927.92,1.369,4091842.322,Desktop,MX
2023-08-01,6597015,0.888,5858149,0.34,1991770.66,1.244,2477762.701,Desktop,CH
2023-08-02,3991011,0.047,187577,1.95,365775.15,1.067,390282.085,Mobile,AE
2023-08-03,914209,0.35,319973,1.082,346210.786,0.769,266236.094,Desktop,AE
2023-08-03,5304432,0.746,3957106,1.866,7383959.796,1.025,7568558.791,Desktop,ZA
2023-08-04,6993039,0.152,1062941,1.025,1089514.525,1.416,1542752.567,Mobile,CA
2023-08-05,2784698,0.232,646049,1.876,1211987.924,1.319,1598612.072,Mobile,KR
2023-08-06,1253292,0.157,196766,0.845,166267.27,0.843,140163.309,Desktop,NZ
2023-08-06,7044500,0.682,4804349,1.991,9565458.859,1.418,13563820.662,Desktop,FI
2023-08-07,1255992,0.797,1001025,0.876,876897.9,1.476,1294301.3,Mobile,FI
2023-08-08,4680805,0.565,2644654,2.006,5305175.924,1.219,6467009.451,Desktop,DE
2023-08-08,7829748,0.553,4329850,0.37,1602044.5,0.753,1206339.508,Desktop,FR
2023-08-09,8360915,0.075,627068,1.029,645252.972,0.77,496844.788,Desktop,BE
2023-08-10,7790616,0.52,4051120,1.109,4492692.08,1.188,5337318.191,Desktop,TH
